chromium_assemblies/athena.a.fa chromium a contig_104
chromium_assemblies/athena.a.fa chromium a contig_12
chromium_assemblies/athena.a.fa chromium a contig_1219
chromium_assemblies/athena.a.fa chromium a contig_129
chromium_assemblies/athena.a.fa chromium a contig_133
chromium_assemblies/athena.a.fa chromium a contig_140
chromium_assemblies/athena.a.fa chromium a contig_1428
chromium_assemblies/athena.a.fa chromium a contig_155
chromium_assemblies/athena.a.fa chromium a contig_1588
chromium_assemblies/athena.a.fa chromium a contig_184
chromium_assemblies/athena.a.fa chromium a contig_1892
chromium_assemblies/athena.a.fa chromium a contig_204
chromium_assemblies/athena.a.fa chromium a contig_233
chromium_assemblies/athena.a.fa chromium a contig_244
chromium_assemblies/athena.a.fa chromium a contig_252
chromium_assemblies/athena.a.fa chromium a contig_2688
chromium_assemblies/athena.a.fa chromium a contig_306
chromium_assemblies/athena.a.fa chromium a contig_34
chromium_assemblies/athena.a.fa chromium a contig_343
chromium_assemblies/athena.a.fa chromium a contig_366
chromium_assemblies/athena.a.fa chromium a contig_3730
chromium_assemblies/athena.a.fa chromium a contig_424
chromium_assemblies/athena.a.fa chromium a contig_431
chromium_assemblies/athena.a.fa chromium a contig_436
chromium_assemblies/athena.a.fa chromium a contig_452
chromium_assemblies/athena.a.fa chromium a contig_531
chromium_assemblies/athena.a.fa chromium a contig_553
chromium_assemblies/athena.a.fa chromium a contig_6
chromium_assemblies/athena.a.fa chromium a contig_618
chromium_assemblies/athena.a.fa chromium a contig_70
chromium_assemblies/athena.a.fa chromium a contig_708
chromium_assemblies/athena.a.fa chromium a contig_71
chromium_assemblies/athena.a.fa chromium a contig_781
chromium_assemblies/athena.a.fa chromium a contig_938
chromium_assemblies/athena.b.fa chromium b contig_1016
chromium_assemblies/athena.b.fa chromium b contig_1048
chromium_assemblies/athena.b.fa chromium b contig_1082
chromium_assemblies/athena.b.fa chromium b contig_1149
chromium_assemblies/athena.b.fa chromium b contig_125
chromium_assemblies/athena.b.fa chromium b contig_1289
chromium_assemblies/athena.b.fa chromium b contig_152
chromium_assemblies/athena.b.fa chromium b contig_166
chromium_assemblies/athena.b.fa chromium b contig_171
chromium_assemblies/athena.b.fa chromium b contig_181
chromium_assemblies/athena.b.fa chromium b contig_182
chromium_assemblies/athena.b.fa chromium b contig_188
chromium_assemblies/athena.b.fa chromium b contig_2067
chromium_assemblies/athena.b.fa chromium b contig_222
chromium_assemblies/athena.b.fa chromium b contig_261
chromium_assemblies/athena.b.fa chromium b contig_265
chromium_assemblies/athena.b.fa chromium b contig_297
chromium_assemblies/athena.b.fa chromium b contig_308
chromium_assemblies/athena.b.fa chromium b contig_343
chromium_assemblies/athena.b.fa chromium b contig_347
chromium_assemblies/athena.b.fa chromium b contig_348
chromium_assemblies/athena.b.fa chromium b contig_363
chromium_assemblies/athena.b.fa chromium b contig_370
chromium_assemblies/athena.b.fa chromium b contig_388
chromium_assemblies/athena.b.fa chromium b contig_391
chromium_assemblies/athena.b.fa chromium b contig_456
chromium_assemblies/athena.b.fa chromium b contig_46
chromium_assemblies/athena.b.fa chromium b contig_553
chromium_assemblies/athena.b.fa chromium b contig_617
chromium_assemblies/athena.b.fa chromium b contig_630
chromium_assemblies/athena.b.fa chromium b contig_642
chromium_assemblies/athena.b.fa chromium b contig_643
chromium_assemblies/athena.b.fa chromium b contig_676
chromium_assemblies/athena.b.fa chromium b contig_717
chromium_assemblies/athena.b.fa chromium b contig_741
chromium_assemblies/athena.b.fa chromium b contig_8
chromium_assemblies/athena.c.fa chromium c contig_111
chromium_assemblies/athena.c.fa chromium c contig_12
chromium_assemblies/athena.c.fa chromium c contig_123
chromium_assemblies/athena.c.fa chromium c contig_130
chromium_assemblies/athena.c.fa chromium c contig_132
chromium_assemblies/athena.c.fa chromium c contig_14
chromium_assemblies/athena.c.fa chromium c contig_140
chromium_assemblies/athena.c.fa chromium c contig_15
chromium_assemblies/athena.c.fa chromium c contig_16
chromium_assemblies/athena.c.fa chromium c contig_17
chromium_assemblies/athena.c.fa chromium c contig_18
chromium_assemblies/athena.c.fa chromium c contig_19
chromium_assemblies/athena.c.fa chromium c contig_2
chromium_assemblies/athena.c.fa chromium c contig_21
chromium_assemblies/athena.c.fa chromium c contig_23
chromium_assemblies/athena.c.fa chromium c contig_25
chromium_assemblies/athena.c.fa chromium c contig_26
chromium_assemblies/athena.c.fa chromium c contig_28
chromium_assemblies/athena.c.fa chromium c contig_29
chromium_assemblies/athena.c.fa chromium c contig_3
chromium_assemblies/athena.c.fa chromium c contig_37
chromium_assemblies/athena.c.fa chromium c contig_4
chromium_assemblies/athena.c.fa chromium c contig_45
chromium_assemblies/athena.c.fa chromium c contig_5
chromium_assemblies/athena.c.fa chromium c contig_52
chromium_assemblies/athena.c.fa chromium c contig_87
chromium_assemblies/athena.c.fa chromium c contig_9
chromium_assemblies/athena.c.fa chromium c scaffold_20
chromium_assemblies/athena.d.fa chromium d contig_117
chromium_assemblies/athena.d.fa chromium d contig_133
chromium_assemblies/athena.d.fa chromium d contig_14
chromium_assemblies/athena.d.fa chromium d contig_161
chromium_assemblies/athena.d.fa chromium d contig_18
chromium_assemblies/athena.d.fa chromium d contig_188
chromium_assemblies/athena.d.fa chromium d contig_193
chromium_assemblies/athena.d.fa chromium d contig_194
chromium_assemblies/athena.d.fa chromium d contig_20
chromium_assemblies/athena.d.fa chromium d contig_25
chromium_assemblies/athena.d.fa chromium d contig_269
chromium_assemblies/athena.d.fa chromium d contig_271
chromium_assemblies/athena.d.fa chromium d contig_28
chromium_assemblies/athena.d.fa chromium d contig_291
chromium_assemblies/athena.d.fa chromium d contig_32
chromium_assemblies/athena.d.fa chromium d contig_35
chromium_assemblies/athena.d.fa chromium d contig_39
chromium_assemblies/athena.d.fa chromium d contig_4
chromium_assemblies/athena.d.fa chromium d contig_41
chromium_assemblies/athena.d.fa chromium d contig_46
chromium_assemblies/athena.d.fa chromium d contig_48
chromium_assemblies/athena.d.fa chromium d contig_5
chromium_assemblies/athena.d.fa chromium d contig_51
chromium_assemblies/athena.d.fa chromium d contig_56
chromium_assemblies/athena.d.fa chromium d contig_6
chromium_assemblies/athena.d.fa chromium d contig_60
chromium_assemblies/athena.d.fa chromium d contig_67
chromium_assemblies/athena.d.fa chromium d contig_7
chromium_assemblies/athena.d.fa chromium d contig_77
chromium_assemblies/athena.d.fa chromium d contig_78
chromium_assemblies/athena.d.fa chromium d contig_80
chromium_assemblies/athena.d.fa chromium d contig_85
chromium_assemblies/athena.d.fa chromium d contig_88
chromium_assemblies/athena.d.fa chromium d contig_91
chromium_assemblies/athena.d.fa chromium d contig_92
chromium_assemblies/athena.d.fa chromium d contig_95
gemcode_assemblies/athena.b-trim.fa gemcode b contig_101
gemcode_assemblies/athena.b-trim.fa gemcode b contig_105
gemcode_assemblies/athena.b-trim.fa gemcode b contig_11
gemcode_assemblies/athena.b-trim.fa gemcode b contig_110
gemcode_assemblies/athena.b-trim.fa gemcode b contig_128
gemcode_assemblies/athena.b-trim.fa gemcode b contig_1308
gemcode_assemblies/athena.b-trim.fa gemcode b contig_1413
gemcode_assemblies/athena.b-trim.fa gemcode b contig_16
gemcode_assemblies/athena.b-trim.fa gemcode b contig_212
gemcode_assemblies/athena.b-trim.fa gemcode b contig_22
gemcode_assemblies/athena.b-trim.fa gemcode b contig_282
gemcode_assemblies/athena.b-trim.fa gemcode b contig_31
gemcode_assemblies/athena.b-trim.fa gemcode b contig_32
gemcode_assemblies/athena.b-trim.fa gemcode b contig_36
gemcode_assemblies/athena.b-trim.fa gemcode b contig_37
gemcode_assemblies/athena.b-trim.fa gemcode b contig_39
gemcode_assemblies/athena.b-trim.fa gemcode b contig_419
gemcode_assemblies/athena.b-trim.fa gemcode b contig_450
